기업,종목코드,기간,기준일,항목,값(원),값구분,출처,라운드
가온전선,000500,2010Q4,2010-12-30,분기말 종가,24900,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, 가온전선 ; 종가 24900 × 상장주식수 4083343 = 시가총액 101675240700)",8
가온전선,000500,2010Q4,2010-12-30,분기말 상장주식수,4083343,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, 가온전선 ; 종가 24900 × 상장주식수 4083343 = 시가총액 101675240700)",8
가온전선,000500,2010Q4,2010-12-30,분기말 시가총액,101675240700,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, 가온전선 ; 종가 24900 × 상장주식수 4083343 = 시가총액 101675240700)",8
가온전선,000500,2011Q1,2011-03-31,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110516003311,8
가온전선,000500,2011Q1,2011-03-31,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110516003311,8
가온전선,000500,2011Q1,2011-03-31,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110516003311,8
가온전선,000500,2011Q1,2011-03-31,분기별 매출액,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110516003311,8
가온전선,000500,2011Q1,2011-03-31,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110516003311,8
가온전선,000500,2011Q1,2011-03-31,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110516003311,8
가온전선,000500,2011Q1,2011-03-31,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110516003311,8
가온전선,000500,2011Q1,2011-03-31,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110516003311,8
가온전선,000500,2011Q1,2011-03-31,분기말 종가,20100,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, 가온전선 ; 종가 20100 × 상장주식수 4083343 = 시가총액 82075194300)",8
가온전선,000500,2011Q1,2011-03-31,분기말 상장주식수,4083343,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, 가온전선 ; 종가 20100 × 상장주식수 4083343 = 시가총액 82075194300)",8
가온전선,000500,2011Q1,2011-03-31,분기말 시가총액,82075194300,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, 가온전선 ; 종가 20100 × 상장주식수 4083343 = 시가총액 82075194300)",8
가온전선,000500,2011Q2,2011-06-30,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110816000917,8
가온전선,000500,2011Q2,2011-06-30,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110816000917,8
가온전선,000500,2011Q2,2011-06-30,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110816000917,8
가온전선,000500,2011Q2,2011-06-30,분기별 매출액,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110816000917,8
가온전선,000500,2011Q2,2011-06-30,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110816000917,8
가온전선,000500,2011Q2,2011-06-30,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110816000917,8
가온전선,000500,2011Q2,2011-06-30,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110816000917,8
가온전선,000500,2011Q2,2011-06-30,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110816000917,8
가온전선,000500,2011Q2,2011-06-30,분기말 종가,19300,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, 가온전선 ; 종가 19300 × 상장주식수 4160347 = 시가총액 80294697100)",8
가온전선,000500,2011Q2,2011-06-30,분기말 상장주식수,4160347,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, 가온전선 ; 종가 19300 × 상장주식수 4160347 = 시가총액 80294697100)",8
가온전선,000500,2011Q2,2011-06-30,분기말 시가총액,80294697100,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, 가온전선 ; 종가 19300 × 상장주식수 4160347 = 시가총액 80294697100)",8
가온전선,000500,2011Q3,2011-09-30,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111114001348,8
가온전선,000500,2011Q3,2011-09-30,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111114001348,8
가온전선,000500,2011Q3,2011-09-30,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111114001348,8
가온전선,000500,2011Q3,2011-09-30,분기별 매출액,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111114001348,8
가온전선,000500,2011Q3,2011-09-30,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111114001348,8
가온전선,000500,2011Q3,2011-09-30,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111114001348,8
가온전선,000500,2011Q3,2011-09-30,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111114001348,8
가온전선,000500,2011Q3,2011-09-30,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111114001348,8
가온전선,000500,2011Q3,2011-09-30,분기말 종가,15850,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, 가온전선 ; 종가 15850 × 상장주식수 4160347 = 시가총액 65941499950)",8
가온전선,000500,2011Q3,2011-09-30,분기말 상장주식수,4160347,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, 가온전선 ; 종가 15850 × 상장주식수 4160347 = 시가총액 65941499950)",8
가온전선,000500,2011Q3,2011-09-30,분기말 시가총액,65941499950,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, 가온전선 ; 종가 15850 × 상장주식수 4160347 = 시가총액 65941499950)",8
가온전선,000500,2011Q4,2011-12-31,분기말 자산총계,509900790636,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120515000837,8
가온전선,000500,2011Q4,2011-12-31,분기말 부채총계,249876050380,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120515000837,8
가온전선,000500,2011Q4,2011-12-31,분기말 총자본(자기자본),260024740256,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120515000837,8
가온전선,000500,2011Q4,2011-12-31,분기별 매출액,데이터 없음(3분기 누적 보고서 없음),데이터 없음(직전 보고서 없음),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120515000837,8
가온전선,000500,2011Q4,2011-12-31,분기별 영업이익,데이터 없음(3분기 누적 보고서 없음),데이터 없음(직전 보고서 없음),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120515000837,8
가온전선,000500,2011Q4,2011-12-31,분기별 당기순이익(지배),데이터 없음(3분기 누적 보고서 없음),데이터 없음(직전 보고서 없음),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120515000837,8
가온전선,000500,2011Q4,2011-12-31,분기별 영업활동현금흐름,데이터 없음(직전 분기 누적 보고서 없음),데이터 없음(직전 보고서 없음),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120515000837,8
가온전선,000500,2011Q4,2011-12-31,분기말 지배지분 자본,260000518086,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120515000837,8
가온전선,000500,2011Q4,2011-12-29,분기말 종가,15400,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, 가온전선 ; 종가 15400 × 상장주식수 4160347 = 시가총액 64069343800)",8
가온전선,000500,2011Q4,2011-12-29,분기말 상장주식수,4160347,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, 가온전선 ; 종가 15400 × 상장주식수 4160347 = 시가총액 64069343800)",8
가온전선,000500,2011Q4,2011-12-29,분기말 시가총액,64069343800,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, 가온전선 ; 종가 15400 × 상장주식수 4160347 = 시가총액 64069343800)",8
가온전선,000500,2012Q1,2012-03-31,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120515001775,8
가온전선,000500,2012Q1,2012-03-31,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120515001775,8
가온전선,000500,2012Q1,2012-03-31,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120515001775,8
가온전선,000500,2012Q1,2012-03-31,분기별 매출액,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120515001775,8
가온전선,000500,2012Q1,2012-03-31,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120515001775,8
가온전선,000500,2012Q1,2012-03-31,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120515001775,8
가온전선,000500,2012Q1,2012-03-31,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120515001775,8
가온전선,000500,2012Q1,2012-03-31,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120515001775,8
가온전선,000500,2012Q1,2012-03-30,분기말 종가,21100,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, 가온전선 ; 종가 21100 × 상장주식수 4160347 = 시가총액 87783321700)",8
가온전선,000500,2012Q1,2012-03-30,분기말 상장주식수,4160347,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, 가온전선 ; 종가 21100 × 상장주식수 4160347 = 시가총액 87783321700)",8
가온전선,000500,2012Q1,2012-03-30,분기말 시가총액,87783321700,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, 가온전선 ; 종가 21100 × 상장주식수 4160347 = 시가총액 87783321700)",8
가온전선,000500,2012Q2,2012-06-30,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120814001138,8
가온전선,000500,2012Q2,2012-06-30,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120814001138,8
가온전선,000500,2012Q2,2012-06-30,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120814001138,8
가온전선,000500,2012Q2,2012-06-30,분기별 매출액,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120814001138,8
가온전선,000500,2012Q2,2012-06-30,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120814001138,8
가온전선,000500,2012Q2,2012-06-30,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120814001138,8
가온전선,000500,2012Q2,2012-06-30,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120814001138,8
가온전선,000500,2012Q2,2012-06-30,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120814001138,8
가온전선,000500,2012Q2,2012-06-29,분기말 종가,22700,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120629 (KOSPI, 가온전선 ; 종가 22700 × 상장주식수 4160347 = 시가총액 94439876900)",8
가온전선,000500,2012Q2,2012-06-29,분기말 상장주식수,4160347,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120629 (KOSPI, 가온전선 ; 종가 22700 × 상장주식수 4160347 = 시가총액 94439876900)",8
가온전선,000500,2012Q2,2012-06-29,분기말 시가총액,94439876900,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120629 (KOSPI, 가온전선 ; 종가 22700 × 상장주식수 4160347 = 시가총액 94439876900)",8
가온전선,000500,2012Q3,2012-09-30,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121114000938,8
가온전선,000500,2012Q3,2012-09-30,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121114000938,8
가온전선,000500,2012Q3,2012-09-30,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121114000938,8
가온전선,000500,2012Q3,2012-09-30,분기별 매출액,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121114000938,8
가온전선,000500,2012Q3,2012-09-30,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121114000938,8
가온전선,000500,2012Q3,2012-09-30,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121114000938,8
가온전선,000500,2012Q3,2012-09-30,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121114000938,8
가온전선,000500,2012Q3,2012-09-30,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121114000938,8
가온전선,000500,2012Q3,2012-09-28,분기말 종가,21200,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120928 (KOSPI, 가온전선 ; 종가 21200 × 상장주식수 4160347 = 시가총액 88199356400)",8
가온전선,000500,2012Q3,2012-09-28,분기말 상장주식수,4160347,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120928 (KOSPI, 가온전선 ; 종가 21200 × 상장주식수 4160347 = 시가총액 88199356400)",8
가온전선,000500,2012Q3,2012-09-28,분기말 시가총액,88199356400,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120928 (KOSPI, 가온전선 ; 종가 21200 × 상장주식수 4160347 = 시가총액 88199356400)",8
가온전선,000500,2012Q4,2012-12-31,분기말 자산총계,517141282322,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130508001155,8
가온전선,000500,2012Q4,2012-12-31,분기말 부채총계,252462431736,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130508001155,8
가온전선,000500,2012Q4,2012-12-31,분기말 총자본(자기자본),264678850586,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130508001155,8
가온전선,000500,2012Q4,2012-12-31,분기별 매출액,데이터 없음(3분기 누적 보고서 없음),데이터 없음(직전 보고서 없음),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130508001155,8
가온전선,000500,2012Q4,2012-12-31,분기별 영업이익,데이터 없음(3분기 누적 보고서 없음),데이터 없음(직전 보고서 없음),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130508001155,8
가온전선,000500,2012Q4,2012-12-31,분기별 당기순이익(지배),데이터 없음(3분기 누적 보고서 없음),데이터 없음(직전 보고서 없음),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130508001155,8
