기업,종목코드,기간,기준일,항목,값(원),값구분,출처,항목세트,라운드
JB금융지주,175330,2017Q4,2017-12-31,분기별 순수수료이익,-6361000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180402004708 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20171114001664,금융,14
JB금융지주,175330,2017Q4,2017-12-31,분기별 영업활동현금흐름,261167000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180402004708 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20171114001664,금융,14
JB금융지주,175330,2017Q4,2017-12-31,분기말 지배지분 자본,2429470000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180402004708,금융,14
JB금융지주,175330,2017Q4,2017-12-28,분기말 종가,6070,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20171228 (KOSPI, JB금융지주 ; 종가 6070 × 상장주식수 155439423 = 시가총액 943517297610)",금융,14
JB금융지주,175330,2017Q4,2017-12-28,분기말 상장주식수,155439423,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20171228 (KOSPI, JB금융지주 ; 종가 6070 × 상장주식수 155439423 = 시가총액 943517297610)",금융,14
JB금융지주,175330,2017Q4,2017-12-28,분기말 시가총액,943517297610,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20171228 (KOSPI, JB금융지주 ; 종가 6070 × 상장주식수 155439423 = 시가총액 943517297610)",금융,14
JB금융지주,175330,2018Q1,2018-03-31,분기말 자산총계,47907664000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001353,금융,14
JB금융지주,175330,2018Q1,2018-03-31,분기말 부채총계,44808762000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001353,금융,14
JB금융지주,175330,2018Q1,2018-03-31,분기말 총자본(자기자본),3098902000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001353,금융,14
JB금융지주,175330,2018Q1,2018-03-31,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001353,금융,14
JB금융지주,175330,2018Q1,2018-03-31,분기별 영업이익,115256000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001353,금융,14
JB금융지주,175330,2018Q1,2018-03-31,분기별 당기순이익(지배),64223000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001353,금융,14
JB금융지주,175330,2018Q1,2018-03-31,분기별 순이자이익,300290000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001353,금융,14
JB금융지주,175330,2018Q1,2018-03-31,분기별 순수수료이익,8714000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001353,금융,14
JB금융지주,175330,2018Q1,2018-03-31,분기별 영업활동현금흐름,163480000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001353,금융,14
JB금융지주,175330,2018Q1,2018-03-31,분기말 지배지분 자본,2435288000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001353,금융,14
JB금융지주,175330,2018Q1,2018-03-30,분기말 종가,6190,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20180330 (KOSPI, JB금융지주 ; 종가 6190 × 상장주식수 155439423 = 시가총액 962170028370)",금융,14
JB금융지주,175330,2018Q1,2018-03-30,분기말 상장주식수,155439423,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20180330 (KOSPI, JB금융지주 ; 종가 6190 × 상장주식수 155439423 = 시가총액 962170028370)",금융,14
JB금융지주,175330,2018Q1,2018-03-30,분기말 시가총액,962170028370,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20180330 (KOSPI, JB금융지주 ; 종가 6190 × 상장주식수 155439423 = 시가총액 962170028370)",금융,14
JB금융지주,175330,2018Q2,2018-06-30,분기말 자산총계,47677822000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180809000242,금융,14
JB금융지주,175330,2018Q2,2018-06-30,분기말 부채총계,44399562000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180809000242,금융,14
JB금융지주,175330,2018Q2,2018-06-30,분기말 총자본(자기자본),3278260000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180809000242,금융,14
JB금융지주,175330,2018Q2,2018-06-30,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180809000242,금융,14
JB금융지주,175330,2018Q2,2018-06-30,분기별 영업이익,129598000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180809000242 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001353,금융,14
JB금융지주,175330,2018Q2,2018-06-30,분기별 당기순이익(지배),74129000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180809000242 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001353,금융,14
JB금융지주,175330,2018Q2,2018-06-30,분기별 순이자이익,310424000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180809000242 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001353,금융,14
JB금융지주,175330,2018Q2,2018-06-30,분기별 순수수료이익,3299000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180809000242 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001353,금융,14
JB금융지주,175330,2018Q2,2018-06-30,분기별 영업활동현금흐름,-66856000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180809000242 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001353,금융,14
JB금융지주,175330,2018Q2,2018-06-30,분기말 지배지분 자본,2592012000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180809000242,금융,14
JB금융지주,175330,2018Q2,2018-06-29,분기말 종가,5570,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20180629 (KOSPI, JB금융지주 ; 종가 5570 × 상장주식수 155439423 = 시가총액 865797586110)",금융,14
JB금융지주,175330,2018Q2,2018-06-29,분기말 상장주식수,155439423,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20180629 (KOSPI, JB금융지주 ; 종가 5570 × 상장주식수 155439423 = 시가총액 865797586110)",금융,14
JB금융지주,175330,2018Q2,2018-06-29,분기말 시가총액,865797586110,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20180629 (KOSPI, JB금융지주 ; 종가 5570 × 상장주식수 155439423 = 시가총액 865797586110)",금융,14
JB금융지주,175330,2018Q3,2018-09-30,분기말 자산총계,47169166000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114000964,금융,14
JB금융지주,175330,2018Q3,2018-09-30,분기말 부채총계,43718116000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114000964,금융,14
JB금융지주,175330,2018Q3,2018-09-30,분기말 총자본(자기자본),3451050000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114000964,금융,14
JB금융지주,175330,2018Q3,2018-09-30,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114000964,금융,14
JB금융지주,175330,2018Q3,2018-09-30,분기별 영업이익,126645000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114000964 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180809000242,금융,14
JB금융지주,175330,2018Q3,2018-09-30,분기별 당기순이익(지배),72608000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114000964 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180809000242,금융,14
JB금융지주,175330,2018Q3,2018-09-30,분기별 순이자이익,321008000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114000964 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180809000242,금융,14
JB금융지주,175330,2018Q3,2018-09-30,분기별 순수수료이익,4578000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114000964 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180809000242,금융,14
JB금융지주,175330,2018Q3,2018-09-30,분기별 영업활동현금흐름,455659000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114000964 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180809000242,금융,14
JB금융지주,175330,2018Q3,2018-09-30,분기말 지배지분 자본,2733694000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114000964,금융,14
JB금융지주,175330,2018Q3,2018-09-28,분기말 종가,6030,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20180928 (KOSPI, JB금융지주 ; 종가 6030 × 상장주식수 155439423 = 시가총액 937299720690)",금융,14
JB금융지주,175330,2018Q3,2018-09-28,분기말 상장주식수,155439423,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20180928 (KOSPI, JB금융지주 ; 종가 6030 × 상장주식수 155439423 = 시가총액 937299720690)",금융,14
JB금융지주,175330,2018Q3,2018-09-28,분기말 시가총액,937299720690,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20180928 (KOSPI, JB금융지주 ; 종가 6030 × 상장주식수 155439423 = 시가총액 937299720690)",금융,14
JB금융지주,175330,2018Q4,2018-12-31,분기말 자산총계,46779843000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190329001196,금융,14
JB금융지주,175330,2018Q4,2018-12-31,분기말 부채총계,43321527000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190329001196,금융,14
JB금융지주,175330,2018Q4,2018-12-31,분기말 총자본(자기자본),3458316000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190329001196,금융,14
JB금융지주,175330,2018Q4,2018-12-31,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190329001196 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114000964,금융,14
JB금융지주,175330,2018Q4,2018-12-31,분기별 영업이익,45272000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190329001196 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114000964,금융,14
JB금융지주,175330,2018Q4,2018-12-31,분기별 당기순이익(지배),30576000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190329001196 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114000964,금융,14
JB금융지주,175330,2018Q4,2018-12-31,분기별 순이자이익,321850000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190329001196 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114000964,금융,14
JB금융지주,175330,2018Q4,2018-12-31,분기별 순수수료이익,-6133000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190329001196 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114000964,금융,14
JB금융지주,175330,2018Q4,2018-12-31,분기별 영업활동현금흐름,-120194000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190329001196 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114000964,금융,14
JB금융지주,175330,2018Q4,2018-12-31,분기말 지배지분 자본,3131686000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190329001196,금융,14
JB금융지주,175330,2018Q4,2018-12-28,분기말 종가,5700,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20181228 (KOSPI, JB금융지주 ; 종가 5700 × 상장주식수 196982894 = 시가총액 1122802495800)",금융,14
JB금융지주,175330,2018Q4,2018-12-28,분기말 상장주식수,196982894,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20181228 (KOSPI, JB금융지주 ; 종가 5700 × 상장주식수 196982894 = 시가총액 1122802495800)",금융,14
JB금융지주,175330,2018Q4,2018-12-28,분기말 시가총액,1122802495800,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20181228 (KOSPI, JB금융지주 ; 종가 5700 × 상장주식수 196982894 = 시가총액 1122802495800)",금융,14
JB금융지주,175330,2019Q1,2019-03-31,분기말 자산총계,46527285000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002563,금융,14
JB금융지주,175330,2019Q1,2019-03-31,분기말 부채총계,43006367000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002563,금융,14
JB금융지주,175330,2019Q1,2019-03-31,분기말 총자본(자기자본),3520918000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002563,금융,14
JB금융지주,175330,2019Q1,2019-03-31,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002563,금융,14
JB금융지주,175330,2019Q1,2019-03-31,분기별 영업이익,122790000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002563,금융,14
JB금융지주,175330,2019Q1,2019-03-31,분기별 당기순이익(지배),92551000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002563,금융,14
JB금융지주,175330,2019Q1,2019-03-31,분기별 순이자이익,301110000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002563,금융,14
JB금융지주,175330,2019Q1,2019-03-31,분기별 순수수료이익,15615000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002563,금융,14
JB금융지주,175330,2019Q1,2019-03-31,분기별 영업활동현금흐름,101412000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002563,금융,14
JB금융지주,175330,2019Q1,2019-03-31,분기말 지배지분 자본,3187471000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002563,금융,14
JB금융지주,175330,2019Q1,2019-03-29,분기말 종가,5570,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190329 (KOSPI, JB금융지주 ; 종가 5570 × 상장주식수 196982894 = 시가총액 1097194719580)",금융,14
JB금융지주,175330,2019Q1,2019-03-29,분기말 상장주식수,196982894,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190329 (KOSPI, JB금융지주 ; 종가 5570 × 상장주식수 196982894 = 시가총액 1097194719580)",금융,14
JB금융지주,175330,2019Q1,2019-03-29,분기말 시가총액,1097194719580,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190329 (KOSPI, JB금융지주 ; 종가 5570 × 상장주식수 196982894 = 시가총액 1097194719580)",금융,14
JB금융지주,175330,2019Q2,2019-06-30,분기말 자산총계,46551773000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002667,금융,14
JB금융지주,175330,2019Q2,2019-06-30,분기말 부채총계,42658326000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002667,금융,14
JB금융지주,175330,2019Q2,2019-06-30,분기말 총자본(자기자본),3893447000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002667,금융,14
JB금융지주,175330,2019Q2,2019-06-30,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002667,금융,14
JB금융지주,175330,2019Q2,2019-06-30,분기별 영업이익,156621000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002667 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002563,금융,14
JB금융지주,175330,2019Q2,2019-06-30,분기별 당기순이익(지배),111546000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002667 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002563,금융,14
JB금융지주,175330,2019Q2,2019-06-30,분기별 순이자이익,310350000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002667 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002563,금융,14
JB금융지주,175330,2019Q2,2019-06-30,분기별 순수수료이익,14766000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002667 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002563,금융,14
JB금융지주,175330,2019Q2,2019-06-30,분기별 영업활동현금흐름,-550971000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002667 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002563,금융,14
JB금융지주,175330,2019Q2,2019-06-30,분기말 지배지분 자본,3555793000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002667,금융,14
JB금융지주,175330,2019Q2,2019-06-28,분기말 종가,5910,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190628 (KOSPI, JB금융지주 ; 종가 5910 × 상장주식수 196982894 = 시가총액 1164168903540)",금융,14
JB금융지주,175330,2019Q2,2019-06-28,분기말 상장주식수,196982894,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190628 (KOSPI, JB금융지주 ; 종가 5910 × 상장주식수 196982894 = 시가총액 1164168903540)",금융,14
JB금융지주,175330,2019Q2,2019-06-28,분기말 시가총액,1164168903540,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190628 (KOSPI, JB금융지주 ; 종가 5910 × 상장주식수 196982894 = 시가총액 1164168903540)",금융,14
JB금융지주,175330,2019Q3,2019-09-30,분기말 자산총계,46726347000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002391,금융,14
JB금융지주,175330,2019Q3,2019-09-30,분기말 부채총계,42940327000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002391,금융,14
JB금융지주,175330,2019Q3,2019-09-30,분기말 총자본(자기자본),3786020000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002391,금융,14
JB금융지주,175330,2019Q3,2019-09-30,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002391,금융,14
JB금융지주,175330,2019Q3,2019-09-30,분기별 영업이익,128776000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002391 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002667,금융,14
JB금융지주,175330,2019Q3,2019-09-30,분기별 당기순이익(지배),90121000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002391 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002667,금융,14
JB금융지주,175330,2019Q3,2019-09-30,분기별 순이자이익,311834000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002391 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002667,금융,14
JB금융지주,175330,2019Q3,2019-09-30,분기별 순수수료이익,13268000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002391 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002667,금융,14
JB금융지주,175330,2019Q3,2019-09-30,분기별 영업활동현금흐름,683625000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002391 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002667,금융,14
JB금융지주,175330,2019Q3,2019-09-30,분기말 지배지분 자본,3444635000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002391,금융,14
JB금융지주,175330,2019Q3,2019-09-30,분기말 종가,5620,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190930 (KOSPI, JB금융지주 ; 종가 5620 × 상장주식수 196982894 = 시가총액 1107043864280)",금융,14
JB금융지주,175330,2019Q3,2019-09-30,분기말 상장주식수,196982894,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190930 (KOSPI, JB금융지주 ; 종가 5620 × 상장주식수 196982894 = 시가총액 1107043864280)",금융,14
JB금융지주,175330,2019Q3,2019-09-30,분기말 시가총액,1107043864280,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190930 (KOSPI, JB금융지주 ; 종가 5620 × 상장주식수 196982894 = 시가총액 1107043864280)",금융,14
JB금융지주,175330,2019Q4,2019-12-31,분기말 자산총계,47529564000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200402002161,금융,14
JB금융지주,175330,2019Q4,2019-12-31,분기말 부채총계,43709786000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200402002161,금융,14
JB금융지주,175330,2019Q4,2019-12-31,분기말 총자본(자기자본),3819778000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200402002161,금융,14
JB금융지주,175330,2019Q4,2019-12-31,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200402002161 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002391,금융,14
JB금융지주,175330,2019Q4,2019-12-31,분기별 영업이익,76755000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200402002161 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002391,금융,14
JB금융지주,175330,2019Q4,2019-12-31,분기별 당기순이익(지배),47720000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200402002161 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002391,금융,14
JB금융지주,175330,2019Q4,2019-12-31,분기별 순이자이익,309342000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200402002161 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002391,금융,14
JB금융지주,175330,2019Q4,2019-12-31,분기별 순수수료이익,8425000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200402002161 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002391,금융,14
JB금융지주,175330,2019Q4,2019-12-31,분기별 영업활동현금흐름,-219013000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200402002161 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002391,금융,14
JB금융지주,175330,2019Q4,2019-12-31,분기말 지배지분 자본,3469879000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200402002161,금융,14
JB금융지주,175330,2019Q4,2019-12-30,분기말 종가,5490,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20191230 (KOSPI, JB금융지주 ; 종가 5490 × 상장주식수 196982894 = 시가총액 1081436088060)",금융,14
JB금융지주,175330,2019Q4,2019-12-30,분기말 상장주식수,196982894,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20191230 (KOSPI, JB금융지주 ; 종가 5490 × 상장주식수 196982894 = 시가총액 1081436088060)",금융,14
JB금융지주,175330,2019Q4,2019-12-30,분기말 시가총액,1081436088060,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20191230 (KOSPI, JB금융지주 ; 종가 5490 × 상장주식수 196982894 = 시가총액 1081436088060)",금융,14
JB금융지주,175330,2020Q1,2020-03-31,분기말 자산총계,49145638000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002596,금융,14
JB금융지주,175330,2020Q1,2020-03-31,분기말 부채총계,45276514000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002596,금융,14
JB금융지주,175330,2020Q1,2020-03-31,분기말 총자본(자기자본),3869124000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002596,금융,14
JB금융지주,175330,2020Q1,2020-03-31,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002596,금융,14
JB금융지주,175330,2020Q1,2020-03-31,분기별 영업이익,136420000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002596,금융,14
JB금융지주,175330,2020Q1,2020-03-31,분기별 당기순이익(지배),96501000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002596,금융,14
JB금융지주,175330,2020Q1,2020-03-31,분기별 순이자이익,306516000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002596,금융,14
JB금융지주,175330,2020Q1,2020-03-31,분기별 순수수료이익,19081000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002596,금융,14
JB금융지주,175330,2020Q1,2020-03-31,분기별 영업활동현금흐름,6253000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002596,금융,14
JB금융지주,175330,2020Q1,2020-03-31,분기말 지배지분 자본,3512980000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002596,금융,14
JB금융지주,175330,2020Q1,2020-03-31,분기말 종가,4475,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200331&likeSrtnCd=175330 (serviceKey 제외),금융,14
JB금융지주,175330,2020Q1,2020-03-31,분기말 상장주식수,196982894,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200331&likeSrtnCd=175330 (serviceKey 제외),금융,14
JB금융지주,175330,2020Q1,2020-03-31,분기말 시가총액,881498450650,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200331&likeSrtnCd=175330 (serviceKey 제외),금융,14
JB금융지주,175330,2020Q2,2020-06-30,분기말 자산총계,51854196000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210506000357,금융,14
JB금융지주,175330,2020Q2,2020-06-30,분기말 부채총계,47898883000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210506000357,금융,14
JB금융지주,175330,2020Q2,2020-06-30,분기말 총자본(자기자본),3955313000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210506000357,금융,14
JB금융지주,175330,2020Q2,2020-06-30,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210506000357,금융,14
JB금융지주,175330,2020Q2,2020-06-30,분기별 영업이익,131320000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210506000357 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002596,금융,14
JB금융지주,175330,2020Q2,2020-06-30,분기별 당기순이익(지배),91693000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210506000357 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002596,금융,14
