기업,종목코드,기간,기준일,항목,값(원),값구분,출처,라운드
SK텔레콤,017670,2010Q3,2010-09-30,분기말 부채총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001107,5
SK텔레콤,017670,2010Q3,2010-09-30,분기말 총자본(자기자본),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001107,5
SK텔레콤,017670,2010Q3,2010-09-30,분기별 매출액,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001107,5
SK텔레콤,017670,2010Q3,2010-09-30,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001107,5
SK텔레콤,017670,2010Q3,2010-09-30,분기별 당기순이익(지배),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001107,5
SK텔레콤,017670,2010Q3,2010-09-30,분기별 영업활동현금흐름,데이터 없음(직전 분기 누적 보고서 없음),데이터 없음(직전 보고서 없음),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001107,5
SK텔레콤,017670,2010Q3,2010-09-30,분기말 지배지분 자본,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001107,5
SK텔레콤,017670,2010Q3,2010-09-30,분기말 종가,171500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, SK텔레콤 ; 종가 171500 × 상장주식수 80745711 = 시가총액 13847889436500)",5
SK텔레콤,017670,2010Q3,2010-09-30,분기말 상장주식수,80745711,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, SK텔레콤 ; 종가 171500 × 상장주식수 80745711 = 시가총액 13847889436500)",5
SK텔레콤,017670,2010Q3,2010-09-30,분기말 시가총액,13847889436500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, SK텔레콤 ; 종가 171500 × 상장주식수 80745711 = 시가총액 13847889436500)",5
SK텔레콤,017670,2010Q4,2010-12-31,분기말 자산총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002031,5
SK텔레콤,017670,2010Q4,2010-12-31,분기말 부채총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002031,5
SK텔레콤,017670,2010Q4,2010-12-31,분기말 총자본(자기자본),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002031,5
SK텔레콤,017670,2010Q4,2010-12-31,분기별 매출액,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002031 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001107,5
SK텔레콤,017670,2010Q4,2010-12-31,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002031 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001107,5
SK텔레콤,017670,2010Q4,2010-12-31,분기별 당기순이익(지배),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002031 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001107,5
SK텔레콤,017670,2010Q4,2010-12-31,분기별 영업활동현금흐름,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002031 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001107,5
SK텔레콤,017670,2010Q4,2010-12-31,분기말 지배지분 자본,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002031,5
SK텔레콤,017670,2010Q4,2010-12-30,분기말 종가,173500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, SK텔레콤 ; 종가 173500 × 상장주식수 80745711 = 시가총액 14009380858500)",5
SK텔레콤,017670,2010Q4,2010-12-30,분기말 상장주식수,80745711,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, SK텔레콤 ; 종가 173500 × 상장주식수 80745711 = 시가총액 14009380858500)",5
SK텔레콤,017670,2010Q4,2010-12-30,분기말 시가총액,14009380858500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, SK텔레콤 ; 종가 173500 × 상장주식수 80745711 = 시가총액 14009380858500)",5
SK텔레콤,017670,2011Q1,2011-03-31,분기말 자산총계,22937219110000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530000897,5
SK텔레콤,017670,2011Q1,2011-03-31,분기말 부채총계,10650201902000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530000897,5
SK텔레콤,017670,2011Q1,2011-03-31,분기말 총자본(자기자본),12287017208000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530000897,5
SK텔레콤,017670,2011Q1,2011-03-31,분기별 매출액,3901011579000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530000897,5
SK텔레콤,017670,2011Q1,2011-03-31,분기별 영업이익,614337515000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530000897,5
SK텔레콤,017670,2011Q1,2011-03-31,분기별 당기순이익(지배),542534282000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530000897,5
SK텔레콤,017670,2011Q1,2011-03-31,분기별 영업활동현금흐름,1506579395000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530000897,5
SK텔레콤,017670,2011Q1,2011-03-31,분기말 지배지분 자본,11217151801000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530000897,5
SK텔레콤,017670,2011Q1,2011-03-31,분기말 종가,163500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, SK텔레콤 ; 종가 163500 × 상장주식수 80745711 = 시가총액 13201923748500)",5
SK텔레콤,017670,2011Q1,2011-03-31,분기말 상장주식수,80745711,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, SK텔레콤 ; 종가 163500 × 상장주식수 80745711 = 시가총액 13201923748500)",5
SK텔레콤,017670,2011Q1,2011-03-31,분기말 시가총액,13201923748500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, SK텔레콤 ; 종가 163500 × 상장주식수 80745711 = 시가총액 13201923748500)",5
SK텔레콤,017670,2011Q2,2011-06-30,분기말 자산총계,22612315309000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000561,5
SK텔레콤,017670,2011Q2,2011-06-30,분기말 부채총계,10007200789000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000561,5
SK텔레콤,017670,2011Q2,2011-06-30,분기말 총자본(자기자본),12605114520000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000561,5
SK텔레콤,017670,2011Q2,2011-06-30,분기별 매출액,4029134074000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000561,5
SK텔레콤,017670,2011Q2,2011-06-30,분기별 영업이익,659726273000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000561,5
SK텔레콤,017670,2011Q2,2011-06-30,분기별 당기순이익(지배),467794187000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000561,5
SK텔레콤,017670,2011Q2,2011-06-30,분기별 영업활동현금흐름,1635800645000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000561 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530000897,5
SK텔레콤,017670,2011Q2,2011-06-30,분기말 지배지분 자본,11540921371000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000561,5
SK텔레콤,017670,2011Q2,2011-06-30,분기말 종가,161500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, SK텔레콤 ; 종가 161500 × 상장주식수 80745711 = 시가총액 13040432326500)",5
SK텔레콤,017670,2011Q2,2011-06-30,분기말 상장주식수,80745711,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, SK텔레콤 ; 종가 161500 × 상장주식수 80745711 = 시가총액 13040432326500)",5
SK텔레콤,017670,2011Q2,2011-06-30,분기말 시가총액,13040432326500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, SK텔레콤 ; 종가 161500 × 상장주식수 80745711 = 시가총액 13040432326500)",5
SK텔레콤,017670,2011Q3,2011-09-30,분기말 자산총계,23142911928000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000847,5
SK텔레콤,017670,2011Q3,2011-09-30,분기말 부채총계,10569055208000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000847,5
SK텔레콤,017670,2011Q3,2011-09-30,분기말 총자본(자기자본),12573856720000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000847,5
SK텔레콤,017670,2011Q3,2011-09-30,분기별 매출액,4018905065000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000847,5
SK텔레콤,017670,2011Q3,2011-09-30,분기별 영업이익,529205548000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000847,5
SK텔레콤,017670,2011Q3,2011-09-30,분기별 당기순이익(지배),386165447000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000847,5
SK텔레콤,017670,2011Q3,2011-09-30,분기별 영업활동현금흐름,1264523186000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000847 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000561,5
SK텔레콤,017670,2011Q3,2011-09-30,분기말 지배지분 자본,11490345834000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000847,5
SK텔레콤,017670,2011Q3,2011-09-30,분기말 종가,149500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, SK텔레콤 ; 종가 149500 × 상장주식수 80745711 = 시가총액 12071483794500)",5
SK텔레콤,017670,2011Q3,2011-09-30,분기말 상장주식수,80745711,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, SK텔레콤 ; 종가 149500 × 상장주식수 80745711 = 시가총액 12071483794500)",5
SK텔레콤,017670,2011Q3,2011-09-30,분기말 시가총액,12071483794500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, SK텔레콤 ; 종가 149500 × 상장주식수 80745711 = 시가총액 12071483794500)",5
SK텔레콤,017670,2011Q4,2011-12-31,분기말 자산총계,24366036429000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002122,5
SK텔레콤,017670,2011Q4,2011-12-31,분기말 부채총계,11633327382000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002122,5
SK텔레콤,017670,2011Q4,2011-12-31,분기말 총자본(자기자본),12732709047000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002122,5
SK텔레콤,017670,2011Q4,2011-12-31,분기별 매출액,3989785172000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002122 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000847,5
SK텔레콤,017670,2011Q4,2011-12-31,분기별 영업이익,325944476000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002122 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000847,5
SK텔레콤,017670,2011Q4,2011-12-31,분기별 당기순이익(지배),216395170000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002122 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000847,5
SK텔레콤,017670,2011Q4,2011-12-31,분기별 영업활동현금흐름,1899491474000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002122 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000847,5
SK텔레콤,017670,2011Q4,2011-12-31,분기말 지배지분 자본,11661880863000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002122,5
SK텔레콤,017670,2011Q4,2011-12-29,분기말 종가,141500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, SK텔레콤 ; 종가 141500 × 상장주식수 80745711 = 시가총액 11425518106500)",5
SK텔레콤,017670,2011Q4,2011-12-29,분기말 상장주식수,80745711,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, SK텔레콤 ; 종가 141500 × 상장주식수 80745711 = 시가총액 11425518106500)",5
SK텔레콤,017670,2011Q4,2011-12-29,분기말 시가총액,11425518106500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, SK텔레콤 ; 종가 141500 × 상장주식수 80745711 = 시가총액 11425518106500)",5
SK텔레콤,017670,2012Q1,2012-03-31,분기말 자산총계,26546901599000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000631,5
SK텔레콤,017670,2012Q1,2012-03-31,분기말 부채총계,14154911492000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000631,5
SK텔레콤,017670,2012Q1,2012-03-31,분기말 총자본(자기자본),12391990107000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000631,5
SK텔레콤,017670,2012Q1,2012-03-31,분기별 매출액,3969972803000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000631,5
SK텔레콤,017670,2012Q1,2012-03-31,분기별 영업이익,452315999000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000631,5
SK텔레콤,017670,2012Q1,2012-03-31,분기별 당기순이익(지배),306424089000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000631,5
SK텔레콤,017670,2012Q1,2012-03-31,분기별 영업활동현금흐름,1221167809000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000631,5
SK텔레콤,017670,2012Q1,2012-03-31,분기말 지배지분 자본,11342733441000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000631,5
SK텔레콤,017670,2012Q1,2012-03-30,분기말 종가,139500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, SK텔레콤 ; 종가 139500 × 상장주식수 80745711 = 시가총액 11264026684500)",5
SK텔레콤,017670,2012Q1,2012-03-30,분기말 상장주식수,80745711,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, SK텔레콤 ; 종가 139500 × 상장주식수 80745711 = 시가총액 11264026684500)",5
SK텔레콤,017670,2012Q1,2012-03-30,분기말 시가총액,11264026684500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, SK텔레콤 ; 종가 139500 × 상장주식수 80745711 = 시가총액 11264026684500)",5
SK텔레콤,017670,2012Q2,2012-06-30,분기말 자산총계,25773391721000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000103,5
SK텔레콤,017670,2012Q2,2012-06-30,분기말 부채총계,13272747954000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000103,5
SK텔레콤,017670,2012Q2,2012-06-30,분기말 총자본(자기자본),12500643767000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000103,5
SK텔레콤,017670,2012Q2,2012-06-30,분기별 매출액,4007862750000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000103,5
SK텔레콤,017670,2012Q2,2012-06-30,분기별 영업이익,384617743000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000103,5
SK텔레콤,017670,2012Q2,2012-06-30,분기별 당기순이익(지배),143395988000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000103,5
SK텔레콤,017670,2012Q2,2012-06-30,분기별 영업활동현금흐름,781231323000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000103 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000631,5
SK텔레콤,017670,2012Q2,2012-06-30,분기말 지배지분 자본,11471831668000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000103,5
SK텔레콤,017670,2012Q2,2012-06-29,분기말 종가,125000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120629 (KOSPI, SK텔레콤 ; 종가 125000 × 상장주식수 80745711 = 시가총액 10093213875000)",5
SK텔레콤,017670,2012Q2,2012-06-29,분기말 상장주식수,80745711,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120629 (KOSPI, SK텔레콤 ; 종가 125000 × 상장주식수 80745711 = 시가총액 10093213875000)",5
SK텔레콤,017670,2012Q2,2012-06-29,분기말 시가총액,10093213875000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120629 (KOSPI, SK텔레콤 ; 종가 125000 × 상장주식수 80745711 = 시가총액 10093213875000)",5
SK텔레콤,017670,2012Q3,2012-09-30,분기말 자산총계,26058496018000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121129001075,5
SK텔레콤,017670,2012Q3,2012-09-30,분기말 부채총계,13499566907000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121129001075,5
SK텔레콤,017670,2012Q3,2012-09-30,분기말 총자본(자기자본),12558929111000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121129001075,5
SK텔레콤,017670,2012Q3,2012-09-30,분기별 매출액,4125516470000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121129001075,5
SK텔레콤,017670,2012Q3,2012-09-30,분기별 영업이익,300694394000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121129001075,5
SK텔레콤,017670,2012Q3,2012-09-30,분기별 당기순이익(지배),178871921000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121129001075,5
SK텔레콤,017670,2012Q3,2012-09-30,분기별 영업활동현금흐름,1081945774000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121129001075 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000103,5
SK텔레콤,017670,2012Q3,2012-09-30,분기말 지배지분 자본,11540534896000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121129001075,5
SK텔레콤,017670,2012Q3,2012-09-28,분기말 종가,147000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120928 (KOSPI, SK텔레콤 ; 종가 147000 × 상장주식수 80745711 = 시가총액 11869619517000)",5
SK텔레콤,017670,2012Q3,2012-09-28,분기말 상장주식수,80745711,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120928 (KOSPI, SK텔레콤 ; 종가 147000 × 상장주식수 80745711 = 시가총액 11869619517000)",5
SK텔레콤,017670,2012Q3,2012-09-28,분기말 시가총액,11869619517000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120928 (KOSPI, SK텔레콤 ; 종가 147000 × 상장주식수 80745711 = 시가총액 11869619517000)",5
SK텔레콤,017670,2012Q4,2012-12-31,분기말 자산총계,25595559623000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130401001412,5
SK텔레콤,017670,2012Q4,2012-12-31,분기말 부채총계,12740777306000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130401001412,5
SK텔레콤,017670,2012Q4,2012-12-31,분기말 총자본(자기자본),12854782317000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130401001412,5
SK텔레콤,017670,2012Q4,2012-12-31,분기별 매출액,4197388701000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130401001412 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121129001075,5
SK텔레콤,017670,2012Q4,2012-12-31,분기별 영업이익,544620884000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130401001412 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121129001075,5
SK텔레콤,017670,2012Q4,2012-12-31,분기별 당기순이익(지배),523012907000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130401001412 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121129001075,5
SK텔레콤,017670,2012Q4,2012-12-31,분기별 영업활동현금흐름,915319240000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130401001412 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121129001075,5
SK텔레콤,017670,2012Q4,2012-12-31,분기말 지배지분 자본,11854777781000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130401001412,5
SK텔레콤,017670,2012Q4,2012-12-28,분기말 종가,152500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20121228 (KOSPI, SK텔레콤 ; 종가 152500 × 상장주식수 80745711 = 시가총액 12313720927500)",5
SK텔레콤,017670,2012Q4,2012-12-28,분기말 상장주식수,80745711,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20121228 (KOSPI, SK텔레콤 ; 종가 152500 × 상장주식수 80745711 = 시가총액 12313720927500)",5
SK텔레콤,017670,2012Q4,2012-12-28,분기말 시가총액,12313720927500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20121228 (KOSPI, SK텔레콤 ; 종가 152500 × 상장주식수 80745711 = 시가총액 12313720927500)",5
SK텔레콤,017670,2013Q1,2013-03-31,분기말 자산총계,25408842522000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130515001047,5
SK텔레콤,017670,2013Q1,2013-03-31,분기말 부채총계,13041142515000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130515001047,5
